Nome,DirectX,Best_Resolution_transformed,Boost_Clock_values,Core_Speed_val,DVI_Connection_val,Dedicated_bin,DisplayPort_Connection_val,HDMI_Connection_val,Integrated_bin,L2_Cache_transf,Max_Power_val,Memory_val,Memory_Bandwidth_val,Memory_Bus_val,Memory_Speed_val,DDR,DDR2,DDR3,DDR4,GDDR2,GDDR3,GDDR4,GDDR5,GDDR5X,HBM-1,HBM-2,eDRAM,Notebook_GPU_val,PSU_watts,PSU_amps,Pixel_Rate_val,Power_Connector_val,Process_val,2048x1536,2560x1600,4096x2160,4096x2304,5120x2880,5120x3200,7680x4320,disposable,SLI_Crossfire_val,Shader_val,TMUs_val,Texture_Rate_val,VGA_Connection_val
URSZXTHSQA8IQJ8Q4LKIQN4SHXJ8XMA0SO0HJ,12,12,953,847,1,1.0,0.0,1.0,0.0,13,200,19,0.0,11,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,750,42,30,3,28,0,0,1,0,0,0,0,0,1.0,5.0,112,107,0
GTPY9SQ7H0AMJZ8NNDY,12,14,902,863,2,1.0,1.0,1.0,0.0,27,500,22,576.8,11,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,750,50,87,1,28,0,0,1,0,0,0,0,0,1.0,5.0,192,346,0
RTYF9L68I4XDLXRCLRV8U,11,6,0,600,0,1.0,0.0,0.0,0.0,6,0,8,51.2,5,800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,40,0,1,0,0,0,0,0,0,1.0,5.0,24,14,-1
9PHBZ6V7Z417H,11,0,0,0,1,1.0,0.0,0.0,0.0,1,75,17,102.4,8,800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,5.0,-1,-1,0
IOLQ3B6NBG8U9JSBBASW77PPTSE9QKEZ2P6Y4,12,16,1620,1506,1,1.0,3.0,1.0,0.0,28,220,25,484.4,3,1376,0,0,0,0,0,0,0,0,1,0,0,0,0,600,42,143,3,16,0,0,0,0,0,0,1,0,1.0,5.0,56,363,0
2PNJW4X7UYTVAAI7BP4FNI75S1WUH1IS2A,11,11,0,800,2,1.0,0.0,1.0,0.0,10,0,12,134.4,8,1050,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,26,1,40,0,1,0,0,0,0,0,0,1.0,5.0,48,38,0
L9V0ZSPTQZ4E9KF8A2TU,12,12,1127,1038,0,1.0,0.0,0.0,0.0,22,100,23,160.4,8,1253,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,72,0,28,0,0,1,0,0,0,0,0,1.0,5.0,96,108,-1
PQW1MUHXXMX6A,11,6,1100,0,0,0.0,0.0,0.0,1.0,10,65,0,12.8,5,800,0,0,0,0,0,0,0,0,0,0,0,1,0,300,20,2,1,14,0,1,0,0,0,0,0,0,0.0,5.0,8,9,0
8X1L7M9V2VXA2VT,11,6,554,0,0,0.0,0.0,0.0,1.0,1,0,0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,32,0,1,0,0,0,0,0,0,0.0,5.0,16,9,-1
W254ZW50J23BG4IFLHR5HYDMIE,9,0,0,0,1,0.0,0.0,1.0,1.0,1,0,0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.0,-1,-1,1
JG4P61UF65X6P3R2QE28JQW90FCHV5NF0L4DYXPR97DS2I4,12,12,1120,1030,2,1.0,0.0,1.0,0.0,16,180,20,358.4,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,750,0,72,1,28,0,0,1,0,0,0,0,0,1.0,5.0,80,179,0
X3SUJ9J5KGB55NV3K0UOXQ24JMX344W39OJ5TW56TP,11,8,0,0,2,1.0,0.0,1.0,0.0,10,0,12,0.0,5,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,17,1,28,0,1,0,0,0,0,0,0,1.0,5.0,56,60,0
PK6M5JNQHOARQFKTXPLESWKQKV8N7R5J,12,13,1366,0,1,1.0,3.0,1.0,0.0,2,150,23,0.0,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,44,4,14,0,0,1,0,0,0,0,0,1.0,5.0,72,197,0
UBHRHXZ9KS5MYT67L2WFS,10,0,0,0,1,1.0,0.0,1.0,0.0,1,25,5,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,4.0,-1,-1,1
5HPRTB97KMZJWFJT4FE8FE1KJPXFKOVUN,12,0,0,1000,2,0.0,3.0,1.0,0.0,29,250,0,0.0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,600,42,128,3,14,0,0,1,0,0,0,0,0,1.0,0.0,384,384,0
8DGMC2F65V1SM5THRW17EQFBKEZWUWBV6RB9EPOIUT170,12,16,1279,1178,1,1.0,3.0,1.0,0.0,34,500,26,681.6,11,1775,0,0,0,0,0,0,0,1,0,0,0,0,0,850,50,246,7,28,0,0,0,0,0,1,0,0,1.0,5.0,176,450,0
NNGHKJAP6P3CHDTG9FYMMQYTU6BHXC,12,13,1366,0,1,1.0,2.0,2.0,0.0,2,150,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,44,4,14,0,0,1,0,0,0,0,0,1.0,5.0,72,197,0
8U0CK2WA657X4LA,10,6,0,600,2,1.0,0.0,0.0,0.0,1,105,8,57.6,8,900,0,0,0,0,0,1,0,0,0,0,0,0,0,400,29,10,2,65,0,1,0,0,0,0,0,0,1.0,4.0,56,34,0
ANMO77XDWZ41UUPN,10,0,0,0,0,1.0,0.0,0.0,0.0,1,20,5,22.4,5,700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,80,0,1,0,0,0,0,0,0,1.0,4.0,-1,-1,-1
ZUFX2UVRT79W5ZUHCJZ4CXG8,9,0,0,0,0,1.0,0.0,0.0,0.0,1,0,4,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,3.0,-1,-1,-1
QSPOMOJY1ZZ3J88,10,0,0,0,0,1.0,0.0,0.0,0.0,1,12,5,11.2,2,700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,-1,-1,-1
OI04Q7L0HTUDUR1UP0D,8,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0.0,2,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,1
MI3AI4L9324MFRTD2OB77XHNOBVDA3LXK8AZF3A3TJ,12,14,0,1060,2,1.0,0.0,1.0,0.0,15,300,23,0.0,13,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,68,3,28,0,0,1,0,0,0,0,0,1.0,5.0,176,187,0
7IGQRGJQSSJ,10,0,0,0,0,0.0,0.0,0.0,1.0,1,35,0,21.3,5,667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.1,-1,-1,-1
XDOWJKJS6BBPSIL674,9,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0,3.2,5,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,-1,-1,-1
OCR0DBMEWLWNXI9N,12,14,1733,1607,1,1.0,3.0,1.0,0.0,22,180,23,320.3,8,1251,0,0,0,0,0,0,0,0,1,0,0,0,0,500,33,111,4,16,0,0,0,0,0,0,1,0,1.0,5.0,160,277,0
BX0MWDN4I50VLDC1EE,10,2,0,600,1,1.0,0.0,1.0,0.0,1,20,12,0.0,2,500,0,1,0,0,0,0,0,0,0,0,0,0,0,300,16,2,1,55,0,1,0,0,0,0,0,0,1.0,4.1,8,5,1
Z958H0A7MOA8Q,12,0,0,601,0,1.0,0.0,0.0,0.0,10,100,20,89.6,8,700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,0,28,0,0,1,0,0,0,0,0,0.0,5.0,80,48,-1
6GDGNR1ZB6R9B5PWSD1776KC9M1Y5P72T46VNKO,12,12,1250,0,1,1.0,2.0,2.0,0.0,2,120,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,40,2,14,0,0,1,0,0,0,0,0,1.0,5.0,64,160,0
HDGIK0P1125HTYESMSDAE74PRYY160SM8UFR,12,12,1084,1006,2,1.0,0.0,1.0,0.0,8,160,17,146.6,7,1527,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,26,1,28,0,0,1,0,0,0,0,0,1.0,5.0,112,121,0
FP7RGFRCT205236EH7K2V6GJ1D8OZWS8MTEV8Z9N5V2NJT,12,8,1313,1175,0,1.0,1.0,1.0,0.0,15,80,17,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,21,1,14,0,0,0,0,1,0,0,0,0.0,0.0,64,84,0
LNI2KTCMG7YG4NRX965TVQBHR3VXWWA0ZCJKWPFRRXK8QZA36R,12,14,1304,1206,1,1.0,3.0,1.0,0.0,26,290,22,349.4,11,1820,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,125,3,28,0,0,0,0,0,1,0,0,1.0,5.0,176,230,0
J9OZWYXWGYYVCJZ96TK9M6J6FFCEPQYD04USE1,12,12,0,900,1,1.0,0.0,1.0,0.0,13,225,19,0.0,11,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,29,1,28,0,0,1,0,0,0,0,0,1.0,5.0,112,101,0
RUOBMC9V4DS46BY6X9WX5OCE3WYUP503HLPLOQ,12,12,1072,1006,2,1.0,0.0,1.0,0.0,8,0,17,144.2,7,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,1,28,0,0,1,0,0,0,0,0,1.0,5.0,80,86,0
5TAFLTT5FALWS9CYGN7UFCB95OHIBT,12,12,1709,0,1,1.0,2.0,2.0,0.0,1,120,19,192.2,7,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,82,2,16,0,0,0,0,0,0,1,0,0.0,5.0,72,123,0
TR7YN8WGVF9YJU5R9Q8YBQFXIDMT,12,12,1759,0,1,1.0,1.0,1.0,0.0,1,120,19,192.2,7,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,84,2,16,0,0,0,0,0,0,1,0,0.0,5.0,72,127,0
CFO1PA45SMMVAQUVLXP7YRFIFMGSRUU0D,12,12,1785,0,1,1.0,2.0,2.0,0.0,1,120,19,192.2,7,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,86,2,16,0,0,0,0,0,0,1,0,0.0,5.0,72,129,0
SY23LXGQL5BLAJ9EGB1CHKC,12,12,936,876,0,1.0,0.0,0.0,0.0,22,45,17,80.2,5,1253,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,28,0,0,1,0,0,0,0,0,0.0,5.0,40,37,-1
LO4AJRD4FCRGFITS80GB3RMAYUUE3KA91WMNV9YEVVIX73A1K9X6,12,12,1279,1102,2,1.0,3.0,1.0,0.0,15,100,17,105.8,5,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,41,2,28,0,0,0,0,0,1,0,0,1.0,5.0,48,61,0
SCU0KC0SA0FY059QPGXCPPMVQEO2JA2EQ1795,12,13,1033,980,2,1.0,0.0,1.0,0.0,19,0,19,288.4,11,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,600,0,50,1,28,0,0,1,0,0,0,0,0,1.0,5.0,192,198,0
XPRW4ETU4YPVUYIB6Q207E93G8Z4Q69T6OT4RY8CU2ECQ,12,12,1111,1059,2,1.0,0.0,1.0,0.0,10,230,20,224.3,8,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,36,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,142,0
NNX32AA9X0X70MH,12,6,0,500,0,1.0,0.0,0.0,0.0,6,23,8,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,40,0,1,0,0,0,0,0,0,0.0,5.0,16,8,-1
U0RWRWJKRRHMMTJPW8PZMC15UDPETL8,11,0,0,0,0,1.0,0.0,0.0,0.0,1,0,12,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5.0,-1,-1,-1
Y9X2WK1315E0O9P52BG22ZB3UQ750NJT2ZT8W,9,0,0,0,1,1.0,0.0,0.0,0.0,1,0,5,6.4,2,400,0,1,0,0,0,0,0,0,0,0,0,0,0,350,0,0,1,0,0,1,0,0,0,0,0,0,1.0,3.0,-1,-1,1
42T73580AX5JZACJU90UCHD530GNDBOAE9,12,6,780,730,1,1.0,0.0,1.0,0.0,10,35,12,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,0,400,27,6,1,28,0,0,1,0,0,0,0,0,0.0,5.0,20,16,1
7QVMHPG5J6S49PLB1GUZERMPQECRNL5,12,8,0,910,2,1.0,0.0,1.0,0.0,8,116,12,98.5,7,1026,0,0,0,0,0,0,0,1,0,0,0,0,0,450,28,22,2,40,0,1,0,0,0,0,0,0,1.0,5.0,32,29,0
XZER0SL2ABU19B44ZK065V0RCY04AEREQ2VP,12,12,0,770,2,1.0,0.0,1.0,0.0,12,0,13,0.0,9,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,1,40,0,1,0,0,0,0,0,0,1.0,5.0,60,46,0
5AFQ708L0L3G5DPAN6ZTO6K2O2TRLP5VUO11662BGB,11,6,0,0,1,1.0,0.0,1.0,0.0,1,0,17,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,500,0,5,1,40,0,1,0,0,0,0,0,0,1.0,5.0,20,13,1
1TZZ0RP0TIFSWP0,11,0,0,0,0,0.0,0.0,0.0,1.0,1,65,0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,-1,-1,0
0BTUQUK9HQ6SWMLZ0U1YUDLQKSQ918WH6QCLUW92DINPW,12,12,1367,1304,1,1.0,0.0,1.0,0.0,15,120,17,112.2,5,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,400,29,44,2,28,0,0,0,0,0,1,0,0,1.0,5.0,64,87,0
D8H49INYHT0MQ1CTQEOP6N9Y4Y9P8XJ0CTL6J9YLCSV264UB,12,14,1228,1140,1,1.0,3.0,1.0,0.0,26,250,22,336.6,11,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,118,3,28,0,0,0,0,0,1,0,0,1.0,5.0,176,216,0
W03R0M3AHR3NFBAHI,8,0,0,0,0,1.0,0.0,0.0,0.0,1,0,4,5.2,5,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.3,-1,-1,0
ZVPIWUPIZYO2O5H7,10,0,0,0,0,0.0,0.0,0.0,1.0,1,35,0,17.1,5,533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4.0,-1,-1,-1
OMAMCVOG0TLFU2Y,12,8,825,775,0,1.0,0.0,0.0,0.0,6,20,17,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,28,0,1,0,0,0,0,0,0,1.0,5.0,24,20,-1
59NKBJR0PKQ39IL,11,8,0,675,0,1.0,0.0,0.0,0.0,6,50,12,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0,40,0,1,0,0,0,0,0,0,0.0,5.0,40,27,-1
LTASK1KGHZ24UVEILVI7ME8AK,10,12,0,648,2,1.0,0.0,0.0,0.0,3,0,19,476.9,13,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,1,55,0,1,0,0,0,0,0,0,1.0,4.0,112,218,0
M6ESW6DEKZNWJTOS736A8MUNEQI865X,12,13,1178,1050,2,1.0,0.0,1.0,0.0,21,150,20,224.4,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,66,5,28,0,0,0,0,0,1,0,0,1.0,5.0,104,123,0
BEPN2CDCBDMZ54D1F85M0UQQLM0MIGZ42X2,11,8,0,850,2,1.0,0.0,1.0,0.0,6,108,12,76.8,5,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,450,33,14,2,40,0,1,0,0,0,0,0,0,1.0,5.0,40,34,0
L2WR70AAYMLXIA9PPEKCU31KCY8J401034Y2OLMQZ7,12,14,1771,1632,1,1.0,2.0,2.0,0.0,22,300,23,320.3,8,1251,0,0,0,0,0,0,0,0,1,0,0,0,0,500,33,113,1,16,0,0,0,0,0,0,1,0,0.0,5.0,160,283,0
V6FOIDFJ9KJBJVAEQN0PCVYVUFNCS08KI8RV,12,6,0,783,1,1.0,0.0,1.0,0.0,6,96,12,22.4,5,700,0,0,1,0,0,0,0,0,0,0,0,0,0,400,29,13,2,40,0,1,0,0,0,0,0,0,1.0,5.0,24,19,1
H655544UGJN3JAA0SZ479OCGNL3E4UQ69,12,12,1033,980,2,1.0,0.0,1.0,0.0,10,170,20,192.3,8,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,500,30,33,1,28,0,0,1,0,0,0,0,0,1.0,5.0,96,99,0
N10WS5ENDGN8TSOA6D6ZSSC51DDJS0YWZ65LL10C5,12,13,1006,954,2,1.0,0.0,1.0,0.0,19,300,19,288.4,11,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,48,3,28,0,0,1,0,0,0,0,0,1.0,5.0,192,193,0
NXT67X7D8GRNNMOOA9D2XLR,9,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0
NMR589PMBKB,8,0,0,0,0,1.0,0.0,0.0,0.0,1,28,3,0.0,5,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.4,-1,-1,1
9GRSEQ26066DD6RP976VOO2775,12,14,1771,1582,1,1.0,2.0,2.0,0.0,22,150,23,256.3,8,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,113,4,16,0,0,0,0,0,0,1,0,0.0,5.0,120,213,0
9454NCYL5FX2ZGUXSDJ0DZ9GIYT7GCF7P02I3T60I,12,14,1847,1708,1,1.0,3.0,1.0,0.0,22,180,23,323.3,8,1263,0,0,0,0,0,0,0,0,1,0,0,0,0,500,33,118,4,16,0,0,0,0,0,0,1,0,1.0,5.0,160,296,0
M4JZI8VL1AS4TW7,9,0,0,0,0,1.0,0.0,0.0,0.0,1,10,8,11.2,2,700,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-1,-1,-1
2KVFTVZNS4MCGL2745XNJAUQCDDUDC2KPLTKYBN2XHTC,12,12,1342,1279,2,1.0,1.0,1.0,0.0,15,120,17,112.2,5,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,400,29,43,4,28,0,0,0,0,0,1,0,0,1.0,5.0,64,86,0
56MMKHV9K49IHDHWJNP3T876TLU0EZ3QYKNQS5,12,12,0,918,2,1.0,0.0,1.0,0.0,13,190,17,0.0,8,1375,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,29,5,28,0,0,1,0,0,0,0,0,1.0,5.0,112,103,0
YQJLVSTQ4AE26Q4YGRV74NZO0HNUIMLAU,12,0,0,0,2,1.0,0.0,1.0,0.0,22,60,17,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,300,18,0,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,-1,0
1S5SCSCZP8SA3A3YGK1APWYSMHLBMT,11,8,925,0,0,1.0,0.0,0.0,0.0,1,75,17,0.0,5,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,28,0,0,1,0,0,0,0,0,1.0,5.0,56,52,-1
0QJG79KJRQHTU5M3G4KFXW0,12,12,1188,1024,2,1.0,3.0,1.0,0.0,23,180,20,211.6,5,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,76,5,28,0,0,1,0,0,0,0,0,1.0,5.0,48,114,0
80MSEBH8VFOCN7LDY6IBLTP3PDSAL62BHB8F4NX4LU6HKNE,12,14,902,889,2,1.0,1.0,1.0,0.0,26,500,22,576.8,14,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,750,50,87,9,28,0,0,1,0,0,0,0,0,0.0,5.0,384,346,0
10LBNP1GM22F7L6SPQ,12,6,0,500,0,1.0,0.0,0.0,0.0,6,20,12,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,28,0,0,1,0,0,0,0,0,0.0,5.0,32,16,-1
O1THQ4CDQS2XJH328XJOJJTJ45IL5OEG9DXPEQHAU7HGEPN1HD4HA82LX,12,14,1190,1102,1,1.0,3.0,1.0,0.0,26,250,22,336.6,11,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,114,3,28,0,0,0,0,0,1,0,0,1.0,5.0,176,209,0
NI761EJY1C08H89JZORP4QO1,12,8,0,1000,0,1.0,0.0,0.0,0.0,16,160,17,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,600,50,32,1,28,0,0,1,0,0,0,0,0,1.0,5.0,40,80,0
U96ZSF0G652SAFDX50OKFYS1CEGL9FORKVYZ,12,8,0,1000,1,1.0,0.0,1.0,0.0,10,0,12,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1,28,0,0,1,0,0,0,0,0,1.0,5.0,40,40,0
J28GOF01PKM4YR144QC9TFOG54Q10L4QHAK32IZ15EXZ4XO5X0YDUO,10,12,0,600,2,1.0,0.0,0.0,0.0,2,289,16,235.9,12,1053,0,0,0,0,0,1,0,0,0,0,0,0,0,680,46,34,3,55,0,1,0,0,0,0,0,0,1.0,4.0,80,96,0
1CAIFAU0FHP5UWNHE2HRJU2,10,0,0,0,0,1.0,0.0,0.0,0.0,1,12,5,12.8,2,800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4.1,-1,-1,-1
KJ1N9P613LMI8CR4Z5IJRQSZ73MBZ6HVC8HQ,11,12,1033,0,4,1.0,0.0,2.0,0.0,14,268,20,288.4,7,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,650,0,50,1,28,0,0,1,0,0,0,0,0,1.0,5.0,64,132,0
4PXJ71PN7QA06YXG4PV2FZLG7BV54ZSXD4CC5YC49JSP7VAYN86UNW7NB,12,16,0,1040,2,1.0,0.0,1.0,0.0,23,0,23,0.0,13,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133,1,28,0,0,1,0,0,0,0,0,1.0,5.0,176,366,0
U9WLWBHW5LQF7204JY7PC8XXN12WC80DI3JNT7M,12,12,1000,850,2,1.0,0.0,1.0,0.0,13,250,19,0.0,11,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,750,42,32,7,28,0,0,1,0,0,0,0,0,1.0,5.0,128,128,0
4BWR6RTP7ZFU8I,11,12,0,880,2,1.0,2.0,1.0,0.0,10,250,17,0.0,8,1375,0,0,0,0,0,0,0,1,0,0,0,0,0,550,37,28,3,40,0,1,0,0,0,0,0,0,1.0,5.0,96,84,0
X6NVPBHTVCL85WUUDL5YXKKLGKQA9AUGUYYI,12,12,1279,1102,2,1.0,3.0,1.0,0.0,15,120,17,108.9,5,1701,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,41,2,28,0,0,0,0,0,1,0,0,1.0,5.0,48,61,0
VMGODKRY0QASZFY4QL374977VIWZLT1O56QH,12,6,0,1006,1,1.0,0.0,1.0,0.0,5,49,17,40.1,2,1253,0,0,0,0,0,0,0,1,0,0,0,0,0,300,20,8,1,28,0,0,1,0,0,0,0,0,0.0,5.0,16,16,1
TW5SLEJ0CNJF2O8HQQY7ARN5MXTT8SJCU4U1ANG0DE,12,12,1070,970,1,1.0,0.0,1.0,0.0,13,250,19,307.2,11,1600,0,0,0,0,0,0,0,1,0,0,0,0,0,600,0,34,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,137,0
7K3G16TN6D8SNBBYRAT,12,14,0,607,3,1.0,0.0,0.0,0.0,28,700,22,655.9,11,854,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,46,117,1,40,0,1,0,0,0,0,0,0,1.0,5.0,64,155,0
ECKDG9SN5AEH76M3D2MJYTF5,11,8,0,0,4,1.0,0.0,2.0,0.0,2,206,17,153.6,5,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,600,0,27,1,28,0,1,0,0,0,0,0,0,1.0,5.0,40,68,0
LQ640LXT6MRGR,9,2,0,0,2,1.0,0.0,0.0,0.0,1,30,4,19.2,5,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,-1,-1,0
MXY7ZLGKGAGUMVRJ3O7QG8F0LQT6TJD1PBRSDAGWHTPLDJI057KYIBAKQ,12,8,0,1100,2,1.0,1.0,1.0,0.0,10,100,17,0.0,5,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,18,2,28,0,0,1,0,0,0,0,0,1.0,5.0,48,53,0
P2QJR80R7JH5BNCLP5,12,6,1030,1000,0,1.0,0.0,0.0,0.0,6,25,20,0.0,2,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,28,0,1,0,0,0,0,0,0,0.0,5.0,20,21,-1
6TOOUQVM06J2N7,10,7,0,777,1,1.0,0.0,1.0,0.0,1,106,8,72.1,8,1126,0,0,0,0,0,0,1,0,0,0,0,0,0,450,28,12,1,55,0,1,0,0,0,0,0,0,1.0,4.1,16,12,1
OD28BYES57EKW220T54X8G31JRYXF4B4,12,6,1050,1000,1,1.0,0.0,1.0,0.0,10,65,17,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,400,18,8,1,28,0,1,0,0,0,0,0,0,0.0,5.0,24,25,1
B9UGYWGWZ2MP1R5PLTHQTVRY41Z5ZHZL7LV8B,11,8,0,850,2,1.0,0.0,1.0,0.0,6,108,12,76.8,5,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,14,2,40,0,1,0,0,0,0,0,0,1.0,5.0,40,34,0
8AP1D002MOXBWYHDMNUPY12P2GBF0KPE29R100T7V,12,8,0,950,2,1.0,0.0,1.0,0.0,10,170,12,140.8,8,1100,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,30,5,40,0,1,0,0,0,0,0,0,1.0,5.0,64,61,0
TB05KOAM7L1YRG6Q8Q,12,6,0,590,0,1.0,0.0,0.0,0.0,6,35,12,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,40,0,1,0,0,0,0,0,0,0.0,5.0,16,9,-1
JVT5LDSBW42UMD,12,8,0,800,1,1.0,1.0,1.0,0.0,10,55,12,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,13,1,28,0,0,1,0,0,0,0,0,1.0,5.0,32,26,0
1POBJXWXC55MZW,10,0,0,500,1,1.0,0.0,1.0,0.0,1,75,10,0.0,7,500,0,1,0,0,0,0,0,0,0,0,0,0,0,350,18,8,1,55,1,0,0,0,0,0,0,0,1.0,4.0,32,16,1
49MZA3J1DPI1HXS1P77AEUQBPMR05W5VLE0LQJNEVJHPM94W,12,12,0,990,2,1.0,1.0,1.0,0.0,13,190,20,182.4,8,1425,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,32,3,28,0,0,1,0,0,0,0,0,1.0,5.0,112,111,0
